|  Class   | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+----------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 0 |     0.9604    |      0.9349     |        0.9006       |        0.8514        |    0.5577    |     0.4817     |       0.7956       |        0.7227       |    0.4544    |     0.3916     |       0.7174       |        0.6638       |     230      |       86      |
| Class 1 |     0.9424    |      0.9041     |        0.905        |        0.8605        |    0.9885    |     0.916      |       0.5716       |         0.5         |    0.9942    |     0.9153     |       0.4667       |         0.42        |     230      |       88      |
| Class 2 |     0.8239    |      0.7226     |        0.9261       |        0.8888        |    0.4214    |     0.4093     |       0.7045       |        0.6333       |    0.2075    |     0.2946     |       0.6974       |        0.6262       |     230      |       89      |
| Class 3 |     0.9273    |      0.8729     |        0.9165       |        0.8761        |    0.7709    |     0.6774     |       0.7049       |        0.6312       |    0.7345    |     0.632      |       0.6365       |        0.589        |     230      |       86      |
| Class 4 |     0.8839    |      0.8368     |        0.9223       |        0.8805        |    0.6295    |     0.5263     |       0.7466       |        0.6708       |    0.442     |     0.3839     |       0.6717       |        0.615        |     230      |       85      |
| Class 5 |     0.5909    |      0.5655     |        0.9292       |        0.8862        |    0.2879    |     0.2979     |       0.7435       |        0.6691       |    0.1364    |     0.1742     |       0.6655       |        0.6082       |     230      |       92      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+


+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 0 |     0.9604    |      0.9349     |        0.9006       |        0.8514        |    0.9053    |     0.8526     |       0.8809       |        0.8218       |    0.4544    |     0.3916     |       0.7174       |        0.6638       |     230      |       89      |
| Class 1 |     0.9424    |      0.9041     |        0.905        |        0.8605        |    0.9727    |     0.9252     |       0.8375       |        0.7742       |    0.9942    |     0.9153     |       0.4667       |         0.42        |     230      |       89      |
